   2.3119   1.4210   1.0000
   2.5226   1.5266   1.0000
   2.6820   1.4953   1.0000
   2.3145   1.6484   1.0000
   2.5552   1.4976   1.0000
   2.5482   1.4692   1.0000
   2.4905   1.4898   1.0000
   2.5711   1.4879   1.0000
   2.5739   1.4872   1.0000
   2.4694   1.5305   1.0000
   2.4247   1.7104   1.0000
   2.4518   1.3115   1.0000
   2.3559   1.5233   1.0000
   2.5683   1.5047   1.0000
   2.5757   1.4826   1.0000
   2.4018   1.6047   1.0000
   2.6420   1.4554   1.0000
   2.5667   1.4162   1.0000
   2.5137   1.4130   1.0000
   2.6231   1.6674   1.0000
   2.3119   1.7200   1.0000
   2.5462   1.5194   1.0000
   2.5590   1.4432   1.0000
   2.6290   1.6237   1.0000
   2.3846   1.5446   1.0000
   2.5214   1.4395   1.0000
   2.6005   1.3152   1.0000
   2.4890   1.6999   1.0000
   2.4425   1.4733   1.0000
   2.5384   1.4869   1.0000
   2.6327   1.4335   1.0000
   2.3319   1.6030   1.0000
   2.4993   1.5424   1.0000
   2.6131   1.5584   1.0000
   2.5603   1.5568   1.0000
   2.4527   1.4099   1.0000
   2.4557   1.5486   1.0000
   2.5163   1.6885   1.0000
   2.5228   1.4765   1.0000
   2.5146   1.5882   1.0000
   2.6861   1.5510   1.0000
   2.4288   1.4847   1.0000
   2.4010   1.5885   1.0000
   2.4393   1.4147   1.0000
   2.3287   1.5295   1.0000
   2.4635   1.5846   1.0000
   2.3820   1.5746   1.0000
   2.3672   1.3621   1.0000
   2.5232   1.4453   1.0000
   2.6424   1.3883   1.0000
   2.3487   1.5790   1.0000
   2.5716   1.6038   1.0000
   2.4115   1.4266   1.0000
   2.5476   1.4815   1.0000
   2.5160   1.5194   1.0000
   2.3947   1.6033   1.0000
   2.4190   1.3426   1.0000
   2.4319   1.5789   1.0000
   2.4129   1.4816   1.0000
   2.5135   1.4481   1.0000
   2.5226   1.5622   1.0000
   2.4078   1.5654   1.0000
   2.4579   1.4826   1.0000
   2.4658   1.6153   1.0000
   2.5898   1.6166   1.0000
   2.4348   1.5595   1.0000
   2.4385   1.4575   1.0000
   2.5415   1.6708   1.0000
   2.4689   1.4059   1.0000
   2.5848   1.5998   1.0000
   2.6485   1.4230   1.0000
   2.4436   1.4068   1.0000
   2.5428   1.6867   1.0000
   2.5916   1.4418   1.0000
   2.6087   1.6818   1.0000
   2.4996   1.3994   1.0000
   2.5068   1.6147   1.0000
   2.5248   1.5230   1.0000
   2.5637   1.5227   1.0000
   2.4322   1.5339   1.0000
   2.7185   1.4206   1.0000
   2.3270   1.4268   1.0000
   2.3996   1.5632   1.0000
   2.5350   1.4137   1.0000
   2.6525   1.5075   1.0000
   2.5830   1.5360   1.0000
   2.3758   1.5550   1.0000
   2.6239   1.3483   1.0000
   2.3584   1.4906   1.0000
   2.5454   1.2556   1.0000
   2.5242   1.5183   1.0000
   2.3791   1.4309   1.0000
   2.4667   1.4602   1.0000
   2.4651   1.6164   1.0000
   2.5717   1.5194   1.0000
   2.5802   1.5688   1.0000
   2.6604   1.4869   1.0000
   2.4559   1.5103   1.0000
   2.5882   1.3487   1.0000
   2.5688   1.4052   1.0000
   2.4279   1.4076   1.0000
   2.4979   1.5630   1.0000
   2.3891   1.4668   1.0000
   2.6331   1.5710   1.0000
   2.5691   1.5403   1.0000
   2.5965   1.4959   1.0000
   2.4397   1.5753   1.0000
   2.5649   1.6259   1.0000
   2.4193   1.4942   1.0000
   2.5772   1.4446   1.0000
   2.6247   1.3562   1.0000
   2.4427   1.4975   1.0000
   2.3390   1.5650   1.0000
   2.3413   1.4062   1.0000
   2.4979   1.4710   1.0000
   2.4749   1.5839   1.0000
   2.5267   1.5164   1.0000
   2.3742   1.6767   1.0000
   2.5489   1.4786   1.0000
   2.6259   1.4995   1.0000
   2.7312   1.5133   1.0000
   2.5007   1.5030   1.0000
   2.3951   1.4238   1.0000
   2.6327   1.5496   1.0000
   2.4786   1.3742   1.0000
   2.6508   1.4409   1.0000
   2.4529   1.5349   1.0000
   2.4736   1.4117   1.0000
   2.5170   1.3243   1.0000
   2.3838   1.6182   1.0000
   2.7050   1.4521   1.0000
   2.4814   1.5235   1.0000
   2.5142   1.4986   1.0000
   2.3988   1.5013   1.0000
   2.4902   1.3673   1.0000
   2.5119   1.5039   1.0000
   2.5778   1.3903   1.0000
   2.5023   1.5017   1.0000
   2.4208   1.5776   1.0000
   2.6163   1.6802   1.0000
   2.6155   1.5727   1.0000
   2.4610   1.5622   1.0000
   2.4626   1.5296   1.0000
   2.4870   1.3042   1.0000
   2.4670   1.3627   1.0000
   2.4788   1.7665   1.0000
   2.5564   1.5660   1.0000
   2.6095   1.4680   1.0000
   2.4827   1.6802   1.0000
   2.3486   1.4224   1.0000
   2.3993   1.5360   1.0000
   2.5921   1.4119   1.0000
   2.6339   1.4026   1.0000
   2.3892   1.5195   1.0000
   2.5871   1.6690   1.0000
   2.4347   1.3675   1.0000
   2.4639   1.5039   1.0000
   2.3822   1.4089   1.0000
   2.5976   1.6950   1.0000
   2.6254   1.5536   1.0000
   2.4563   1.4672   1.0000
   2.4713   1.5348   1.0000
   2.4415   1.3559   1.0000
   2.3244   1.5465   1.0000
   2.6242   1.4363   1.0000
   2.5113   1.6052   1.0000
   2.3709   1.4656   1.0000
   2.4704   1.5514   1.0000
   2.5146   1.6193   1.0000
   2.6000   1.4366   1.0000
   2.4712   1.4930   1.0000
   2.5463   1.4387   1.0000
   2.4730   1.3113   1.0000
   2.2338   1.4372   1.0000
   2.5941   1.5822   1.0000
   2.5790   1.4210   1.0000
   2.4825   1.5520   1.0000
   2.6324   1.3326   1.0000
   2.5923   1.4011   1.0000
   2.6901   1.4268   1.0000
   2.5514   1.4704   1.0000
   2.5735   1.4537   1.0000
   2.4318   1.4617   1.0000
   2.6323   1.4573   1.0000
   2.3982   1.5359   1.0000
   2.3647   1.4882   1.0000
   2.4052   1.4727   1.0000
   2.4574   1.4291   1.0000
   2.4331   1.5280   1.0000
   2.5386   1.5354   1.0000
   2.3404   1.2463   1.0000
   2.4098   1.5268   1.0000
   2.5224   1.3282   1.0000
   2.5997   1.5974   1.0000
   2.6451   1.6239   1.0000
   2.5778   1.6119   1.0000
   2.6131   1.4808   1.0000
   2.2430   1.4935   1.0000
   2.4879   1.4900   1.0000
   2.3821   1.6142   1.0000
   2.6823   1.4721   1.0000
   2.4804   1.4686   1.0000
   2.5603   1.3721   1.0000
   2.6990   1.5989   1.0000
   2.4211   1.5407   1.0000
   2.5850   1.5731   1.0000
   2.4700   1.5494   1.0000
   2.3104   1.4188   1.0000
   2.5996   1.3811   1.0000
   2.5146   1.4806   1.0000
   2.4480   1.4630   1.0000
   2.3810   1.5112   1.0000
   2.3493   1.6405   1.0000
   2.5068   1.4748   1.0000
   2.5787   1.5728   1.0000
   2.5985   1.6785   1.0000
   2.3979   1.4509   1.0000
   2.4597   1.4762   1.0000
   2.5658   1.4230   1.0000
   2.4480   1.3988   1.0000
   2.4367   1.4331   1.0000
   2.5023   1.5563   1.0000
   2.5656   1.4432   1.0000
   2.3912   1.4459   1.0000
   2.4733   1.5938   1.0000
   2.5617   1.3577   1.0000
   2.4688   1.4855   1.0000
   2.6710   1.4004   1.0000
   2.6640   1.5391   1.0000
   2.3248   1.5053   1.0000
   2.3876   1.5673   1.0000
   2.5390   1.6244   1.0000
   2.5975   1.4534   1.0000
   2.6754   1.5065   1.0000
   2.3653   1.7052   1.0000
   2.5909   1.4366   1.0000
   2.4446   1.4318   1.0000
   2.5235   1.5442   1.0000
   2.4385   1.4616   1.0000
   2.5044   1.6478   1.0000
   2.3489   1.5935   1.0000
   2.5071   1.3597   1.0000
   2.6531   1.4404   1.0000
   2.5023   1.4984   1.0000
   2.5062   1.3692   1.0000
   2.6453   1.4441   1.0000
   2.5338   1.4977   1.0000
   2.6099   1.5470   1.0000
   2.2876   1.4472   1.0000
   2.2657   1.4734   1.0000
   2.3913   1.5105   1.0000
   2.5244   1.6453   1.0000
   2.4081   1.5788   1.0000
   2.4647   1.6625   1.0000
   2.4584   1.6995   1.0000
   2.5647   1.4986   1.0000
   2.5147   1.3807   1.0000
   2.6946   1.5537   1.0000
   2.4234   1.3901   1.0000
   2.5659   1.4285   1.0000
   2.4871   1.6856   1.0000
   2.6119   1.4501   1.0000
   2.2735   1.6583   1.0000
   2.4008   1.5329   1.0000
   2.6594   1.5963   1.0000
   2.5339   1.5351   1.0000
   2.5279   1.4989   1.0000
   2.4948   1.5452   1.0000
   2.5463   1.5409   1.0000
   2.5237   1.5695   1.0000
   2.4915   1.5970   1.0000
   2.5837   1.4488   1.0000
   2.4566   1.6677   1.0000
   2.4539   1.5147   1.0000
   2.4979   1.3586   1.0000
   2.6401   1.5458   1.0000
   2.5695   1.4733   1.0000
   2.5146   1.4339   1.0000
   2.5288   1.6811   1.0000
   2.3812   1.4475   1.0000
   2.4544   1.4192   1.0000
   2.4968   1.4775   1.0000
   2.5831   1.6144   1.0000
   2.4600   1.4109   1.0000
   2.4000   1.4296   1.0000
   2.6403   1.3722   1.0000
   2.5084   1.3785   1.0000
   2.4299   1.6635   1.0000
   2.5500   1.3750   1.0000
   2.5375   1.6967   1.0000
   2.5190   1.4962   1.0000
   2.4232   1.5444   1.0000
   2.6473   1.4119   1.0000
   2.4895   1.5379   1.0000
   2.6285   1.8086   1.0000
   2.4554   1.4358   1.0000
   2.4996   1.4169   1.0000
   2.5275   1.3766   1.0000
   2.3065   1.5118   1.0000
   2.5621   1.3936   1.0000
   2.5006   1.3633   1.0000
   2.5758   1.4377   1.0000
   2.5136   1.4619   1.0000
   2.5091   1.6402   1.0000
   2.4787   1.3571   1.0000
   2.3749   1.4061   1.0000
   2.3760   1.6865   1.0000
   2.5470   1.6005   1.0000
   2.5001   1.3752   1.0000
   2.3420   1.1970   1.0000
   2.8023   1.7576   1.0000
   2.5408   1.3813   1.0000
   2.4827   1.4385   1.0000
   2.5645   1.4705   1.0000
   2.5217   1.4987   1.0000
   2.5735   1.4909   1.0000
   2.4193   1.4636   1.0000
   2.5688   1.4109   1.0000
   2.6968   1.4733   1.0000
   2.5306   1.4844   1.0000
   2.4491   1.3775   1.0000
   2.3770   1.5223   1.0000
   2.3343   1.3366   1.0000
   2.2560   1.7273   1.0000
   2.3347   1.6198   1.0000
   2.4299   1.3828   1.0000
   2.4768   1.5512   1.0000
   2.6208   1.4379   1.0000
   2.6261   1.4322   1.0000
   2.6693   1.4059   1.0000
   2.5800   1.5399   1.0000
   2.3216   1.5403   1.0000
   2.4306   1.4875   1.0000
   2.4525   1.5363   1.0000
   2.5059   1.5493   1.0000
   2.5137   1.6109   1.0000
   2.4906   1.6173   1.0000
   2.3648   1.5085   1.0000
   2.5738   1.4890   1.0000
   2.4043   1.5096   1.0000
   2.3473   1.3338   1.0000
   2.3051   1.4767   1.0000
   2.5874   1.3636   1.0000
   2.6963   1.5028   1.0000
   2.4684   1.6565   1.0000
   2.6029   1.6064   1.0000
   2.6449   1.3975   1.0000
   2.5618   1.4549   1.0000
   2.6274   1.5142   1.0000
   2.2907   1.5440   1.0000
   2.4352   1.6479   1.0000
   2.7236   1.3883   1.0000
   2.6612   1.5079   1.0000
   2.4408   1.6648   1.0000
   2.4156   1.4916   1.0000
   2.4359   1.7619   1.0000
   2.4947   1.4567   1.0000
   2.5674   1.3923   1.0000
   2.4522   1.6445   1.0000
   2.4474   1.5182   1.0000
   2.5464   1.4200   1.0000
   2.6198   1.4753   1.0000
   2.1954   1.6105   1.0000
   2.4112   1.5635   1.0000
   2.5717   1.4999   1.0000
   2.6971   1.4476   1.0000
   2.3104   1.4315   1.0000
   2.4811   1.4909   1.0000
   2.3226   1.4975   1.0000
   2.5050   1.6026   1.0000
   2.7659   1.4454   1.0000
   2.3602   1.5064   1.0000
   2.6068   1.6043   1.0000
   2.3909   1.3638   1.0000
   2.5161   1.3331   1.0000
   2.4573   1.3953   1.0000
   2.5479   1.4835   1.0000
   2.3532   1.4472   1.0000
   2.4867   1.6843   1.0000
   2.3451   1.4671   1.0000
   2.2798   1.6261   1.0000
   2.5772   1.5173   1.0000
   2.4173   1.4891   1.0000
   2.3855   1.6343   1.0000
   2.7257   1.4608   1.0000
   2.5221   1.6003   1.0000
   2.4845   1.5421   1.0000
   2.6014   1.5377   1.0000
   2.4053   1.4626   1.0000
   2.5950   1.5170   1.0000
   2.4851   1.4587   1.0000
   2.5093   1.4503   1.0000
   2.4755   1.4406   1.0000
   2.4801   1.3355   1.0000
   2.4074   1.5508   1.0000
   2.3969   1.4704   1.0000
   2.5325   1.4821   1.0000
   2.4396   1.5860   1.0000
   2.5738   1.3978   1.0000
   2.5538   1.3902   1.0000
   2.5719   1.5118   1.0000
   2.5231   1.5224   1.0000
   2.3986   1.3470   1.0000
   2.3759   1.5569   1.0000
   2.4137   1.5561   1.0000
   2.4694   1.4639   1.0000
   2.5041   1.3850   1.0000
   2.5871   1.3026   1.0000
   2.4560   1.5836   1.0000
   2.6694   1.6171   1.0000
   2.4941   1.4335   1.0000
   2.5802   1.4553   1.0000
   2.3433   1.4068   1.0000
   2.5486   1.4531   1.0000
   2.4080   1.4302   1.0000
   2.4943   1.4787   1.0000
   2.5904   1.6051   1.0000
   2.5853   1.4382   1.0000
   2.7019   1.5630   1.0000
   2.4233   1.3427   1.0000
   2.5213   1.4517   1.0000
   2.2789   1.4546   1.0000
   2.5312   1.4887   1.0000
   2.6568   1.5017   1.0000
   2.6283   1.2696   1.0000
   2.4580   1.3081   1.0000
   2.6654   1.4798   1.0000
   2.5694   1.4783   1.0000
   2.7134   1.3809   1.0000
   2.4489   1.5534   1.0000
   2.5887   1.4437   1.0000
   2.3480   1.3258   1.0000
   2.5368   1.4088   1.0000
   2.4420   1.4863   1.0000
   2.2447   1.5662   1.0000
   2.5228   1.3289   1.0000
   2.3039   1.5136   1.0000
   2.6391   1.5397   1.0000
   2.5956   1.5026   1.0000
   2.5732   1.5200   1.0000
   2.5645   1.4437   1.0000
   2.5059   1.4676   1.0000
   2.6971   1.5489   1.0000
   2.6069   1.4294   1.0000
   2.4857   1.5803   1.0000
   2.4071   1.3164   1.0000
   2.6476   1.4466   1.0000
   2.6953   1.5502   1.0000
   2.5508   1.5060   1.0000
   2.5679   1.5510   1.0000
   2.4751   1.5898   1.0000
   2.5080   1.5971   1.0000
   2.5500   1.4584   1.0000
   2.6190   1.4734   1.0000
   2.4768   1.5666   1.0000
   2.4342   1.4699   1.0000
   2.3841   1.5200   1.0000
   2.5960   1.4953   1.0000
   2.4660   1.5737   1.0000
   2.4029   1.5430   1.0000
   2.3517   1.5055   1.0000
   2.4971   1.6367   1.0000
   2.4936   1.4238   1.0000
   2.5180   1.5935   1.0000
   2.2828   1.5302   1.0000
   2.4204   1.5884   1.0000
   2.5715   1.5465   1.0000
   2.5566   1.5161   1.0000
   2.5766   1.5151   1.0000
   2.3852   1.5722   1.0000
   2.5577   1.4738   1.0000
   2.4444   1.4839   1.0000
   2.7390   1.4275   1.0000
   2.4337   1.4734   1.0000
   2.4203   1.4772   1.0000
   2.6134   1.5112   1.0000
   2.6018   1.2081   1.0000
   2.4568   1.5464   1.0000
   2.3608   1.5622   1.0000
   2.7400   1.5248   1.0000
   2.4737   1.3488   1.0000
   2.4910   1.3712   1.0000
   2.4339   1.6518   1.0000
   2.3167   1.4843   1.0000
   2.7321   1.4734   1.0000
   2.4468   1.6088   1.0000
   2.4293   1.4498   1.0000
   2.4184   1.4863   1.0000
   2.3103   1.4246   1.0000
   2.4475   1.5104   1.0000
   2.4684   1.6033   1.0000
   2.5423   1.4140   1.0000
   2.5169   1.5195   1.0000
