   1.7219e-01  -1.6821e-01   2.0000e+00
   0.73659  -0.82731   3.00000
   0.83277  -0.78682   3.00000
   4.9657e-01   1.0480e-01   2.0000e+00
  -0.344427   0.409877   1.000000
  -0.543032   0.183323   1.000000
   3.2319e-01  -1.1861e-01   2.0000e+00
   0.76195  -0.70808   3.00000
   3.8236e-01   1.8685e-01   2.0000e+00
  -0.401764   0.632982   1.000000
  -0.557037   0.362143   1.000000
   3.7321e-01  -1.3588e-01   2.0000e+00
   0.80557  -0.65108   3.00000
   0.84865  -0.82292   3.00000
   0.72985  -0.74320   3.00000
  -0.284857   0.220413   1.000000
   5.1966e-01  -8.1658e-02   2.0000e+00
   0.83048  -0.60176   3.00000
  -0.462714   0.318772   1.000000
   3.8933e-01   6.6780e-02   2.0000e+00
   0.80412  -0.79557   3.00000
   0.80466  -0.79226   3.00000
   0.81934  -0.96184   3.00000
   3.8806e-01   2.0497e-02   2.0000e+00
  -0.516282   0.359890   1.000000
  -0.264055   0.372089   1.000000
  -0.451193   0.392483   1.000000
  -0.479375   0.406824   1.000000
  -0.418833   0.423211   1.000000
  -0.548107   0.492289   1.000000
  -0.503348   0.345948   1.000000
   0.81906  -0.72534   3.00000
   0.88349  -0.96012   3.00000
   0.79804  -1.02519   3.00000
  -0.390847   0.343674   1.000000
   0.82169  -0.75470   3.00000
  -0.298043   0.318347   1.000000
   4.2657e-01   3.7624e-02   2.0000e+00
  -0.355510   0.447742   1.000000
   2.3042e-01   1.7739e-01   2.0000e+00
   3.7189e-01   2.8283e-01   2.0000e+00
  -0.491474   0.449004   1.000000
   3.4871e-01  -3.5777e-02   2.0000e+00
   3.7578e-01   2.1835e-01   2.0000e+00
   3.1402e-01   4.4462e-02   2.0000e+00
   2.8494e-01  -5.4860e-02   2.0000e+00
   0.79384  -0.77495   3.00000
   5.0788e-01  -1.1641e-02   2.0000e+00
   3.7207e-01   3.5576e-02   2.0000e+00
   4.4308e-01  -1.1697e-01   2.0000e+00
  -0.355250   0.469983   1.000000
   3.4464e-01  -6.3189e-02   2.0000e+00
   3.7903e-01  -1.3193e-01   2.0000e+00
  -0.266399   0.309202   1.000000
  -0.558152   0.496250   1.000000
   0.79878  -0.71939   3.00000
   0.79784  -0.65276   3.00000
  -0.324865   0.320767   1.000000
  -0.311343   0.450927   1.000000
   0.77008  -0.79694   3.00000
   0.77851  -0.93084   3.00000
   5.7096e-01   1.4456e-01   2.0000e+00
  -0.410316   0.217844   1.000000
  -0.463757   0.222383   1.000000
